id,num_orders
1244516,134.0
1380381,80.0
1495062,528.0
1439647,513.0
1019214,270.0
1316160,905.0
1022008,271.0
1138248,312.0
1052922,26.0
1181474,96.0
1046475,67.0
1216688,446.0
1067565,582.0
1008328,298.0
1430287,244.0
1406716,244.0
1105380,149.0
1248694,512.0
1252163,257.0
1443474,487.0
1033716,109.0
1300295,68.0
1311882,95.0
1257968,26.0
1226362,121.0
1030655,134.0
1210527,42.0
1278927,40.0
1232239,82.0
1133067,405.0
1382522,485.0
1219136,377.0
1498130,42.0
1251629,28.0
1032092,26.0
1249865,148.0
1207630,189.0
1144733,123.0
1436768,53.0
1148964,53.0
1237346,135.0
1206015,68.0
1105113,216.0
1430481,42.0
1001589,26.0
1224132,82.0
1074380,620.0
1097109,688.0
1211246,284.0
1390579,250.5
1473058,249.0
1186964,142.5
1222837,60.0
1342393,96.0
1170472,249.0
1170791,365.5
1046653,150.0
1195179,101.0
1332509,40.0
1438300,53.0
1435748,338.0
1052668,317.5
1227060,271.0
1342252,69.0
1143109,40.0
1394807,135.0
1448374,27.0
1028680,48.5
1079691,67.0
1402079,54.0
1424446,40.0
1133297,215.0
1076214,864.5
1173823,445.0
1488584,28.0
1072892,14.0
1277491,15.0
1290868,121.5
1048888,182.0
1138141,216.5
1473125,15.0
1196726,13.0
1179278,13.0
1282305,21.5
1359903,48.0
1355143,123.0
1095889,26.0
1250665,129.5
1426610,94.0
1390104,762.5
1051519,729.0
1337584,223.0
1332667,2822.0
1075942,703.0
1109804,676.0
1316684,148.0
1248315,215.0
1113611,94.0
1110867,771.0
1247289,810.0
1022953,1743.0
1160081,41.0
1120430,108.0
1487280,257.0
1020081,1619.0
1329551,1122.0
1137610,1957.0
1072530,283.0
1115708,339.0
1203532,161.0
1494216,339.0
1116374,204.0
1032497,229.0
1413930,324.0
1136118,176.0
1254872,108.0
1398257,1174.0
1364001,1337.0
1369843,526.0
1379360,94.0
1442044,53.0
1285290,96.0
1129707,446.0
1086750,460.0
1147262,555.0
1025605,229.0
1414158,230.0
1082079,148.0
1467510,204.0
1374892,230.0
1171352,796.0
1213246,42.0
1279131,216.0
1256386,26.0
1234220,2282.0
1008206,635.0
1267686,514.0
1470186,122.0
1233312,270.0
1279379,149.0
1431703,2646.0
1339938,798.0
1010552,418.0
1237947,663.0
1175098,593.0
1066074,216.0
1045918,40.0
1226081,68.0
1148633,378.0
1441429,528.0
1291804,418.0
1305194,162.0
1327840,108.0
1320801,189.0
1467101,42.0
1473989,162.0
1466330,406.0
1390856,40.0
1120639,14.0
1279275,69.0
1166120,94.0
1128404,53.0
1252491,53.0
1328056,499.0
1452353,378.0
1353276,80.0
1297182,27.0
1469299,15.0
1129687,217.0
1362599,433.0
1245170,757.0
1098570,55.0
1452600,15.0
1194207,14.0
1023619,67.0
1254600,80.0
1157094,123.0
1165391,28.0
1131248,26.0
1383646,148.0
1288250,82.0
1476141,96.0
1401237,54.0
1383510,41.0
1433607,69.0
1098207,258.0
1453624,499.0
1089046,163.0
1306954,2133.0
1413179,459.0
1379869,555.0
1037218,136.0
1247919,296.0
1097438,123.0
1441938,675.0
1060769,946.0
1409283,1295.0
1397517,149.0
1220386,162.0
1297481,242.0
1309280,1539.0
1013813,676.0
1087803,1161.0
1256077,109.0
1328392,42.0
1197947,188.0
1134877,123.0
1149222,109.0
1321757,217.0
1364052,123.0
1346914,53.0
1343936,540.0
1284997,803.0
1443980,377.0
1272226,14.0
1267791,41.0
1049345,26.0
1300007,513.0
1220471,553.0
1486124,609.0
1183373,134.0
1076787,68.0
1218918,69.0
1351627,177.0
1333350,418.0
1312936,311.0
1477543,40.0
1408514,27.0
1256773,13.0
1174904,393.0
1392815,393.0
1389126,269.0
1074816,123.0
1124612,149.0
1318251,107.0
1089252,744.0
1396463,595.0
1289632,243.0
1083889,269.0
1121896,175.0
1004866,134.0
1234436,42.0
1311318,122.0
1476647,82.0
1419834,243.0
1188670,231.0
1260238,188.0
1263791,94.0
1070835,40.0
1433069,53.0
1349084,229.0
1360259,258.0
1022475,337.0
1037167,55.0
1492031,67.0
1057541,55.0
1483675,54.0
1463966,68.0
1474096,15.0
1440771,27.0
1452763,69.0
1382621,283.0
1035365,527.0
1355984,168.5
1140520,15.0
1168148,107.0
1052343,135.0
1370827,285.0
1055728,13.0
1053449,13.0
1368579,13.0
1208370,42.0
1027455,28.0
1147326,54.0
1203029,14.0
1389643,54.0
1482071,28.0
1411487,338.0
1043533,485.0
1294351,175.0
1409427,285.0
1000264,96.0
1016463,53.0
1224218,26.0
1485114,68.0
1006410,13.0
1221242,189.0
1031339,432.0
1153545,175.0
1182144,148.0
1194788,68.0
1082828,162.0
1265773,123.0
1154515,108.0
1105986,311.0
1293017,13.0
1272587,28.0
1027143,26.0
1179146,81.0
1342337,13.0
1269746,27.0
1369030,162.0
1109605,447.0
1099603,136.0
1319113,14.0
1155697,26.0
1218892,95.0
1493357,109.0
1202597,231.0
1116108,13.0
1229780,28.0
1391127,28.0
1085957,96.0
1267409,67.0
1245159,135.0
1378973,68.0
1079844,121.0
1024089,258.0
1463712,108.0
1268331,339.0
1058344,339.0
1417277,217.0
1056035,54.0
1343254,94.0
1262833,108.0
1272751,271.0
1013213,701.0
1263405,486.0
1204818,122.0
1333742,28.0
1043262,28.0
1449237,473.0
1080908,297.0
1073524,755.0
1196482,203.0
1068138,148.0
1320427,176.0
1184166,148.0
1228572,244.0
1075131,312.0
1128915,55.0
1182843,96.0
1094044,636.0
1209858,581.0
1222963,256.0
1037477,41.0
1001694,26.0
1054299,55.0
1371044,123.0
1254718,216.0
1086268,177.0
1003757,96.0
1448276,28.0
1489645,352.0
1491279,215.0
1408337,242.0
1360068,68.0
1316400,269.0
1110618,108.0
1146271,486.0
1474849,485.0
1352055,202.0
1245977,107.0
1165288,94.0
1081099,42.0
1441467,13.0
1336838,190.0
1106150,364.0
1190084,162.0
1232610,95.0
1321845,162.0
1159511,230.0
1441739,149.0
1096623,122.0
1474925,28.0
1118719,26.0
1297074,14.0
1054861,135.0
1208736,325.0
1161439,109.0
1282737,176.0
1194305,135.0
1353044,122.0
1063225,26.0
1116078,15.0
1075416,13.0
1088172,41.0
1320248,379.0
1271591,499.0
1127237,161.0
1243020,487.0
1416839,189.0
1172788,95.0
1473056,121.0
1060753,68.0
1053540,123.0
1261815,176.0
1489999,257.0
1133739,204.0
1384693,42.0
1072117,96.0
1023989,121.0
1183974,150.0
1171351,55.0
1004475,13.0
1080300,68.0
1164653,69.0
1444590,53.0
1169717,80.0
1399692,204.0
1393811,26.0
1177147,13.0
1455218,15.0
1478944,107.0
1415824,123.0
1041241,55.0
1045506,15.0
1210059,40.0
1139397,42.0
1008295,13.0
1406978,40.0
1470180,40.0
1326956,378.0
1268964,445.0
1267165,1187.0
1414458,135.0
1105486,419.0
1246396,54.0
1223814,67.0
1208097,54.0
1426257,310.0
1402266,500.0
1273610,1770.0
1082679,148.0
1061395,148.0
1448891,135.0
1121802,68.0
1017920,458.0
1220913,742.0
1201769,69.0
1214790,54.0
1055980,42.0
1143296,55.0
1161381,42.0
1049400,55.0
1388858,40.0
1367157,53.0
1056911,107.0
1363870,526.0
1206999,419.0
1220962,96.0
1244866,14.0
1161719,14.0
1492231,269.0
1492759,190.0
1408726,204.0
1337818,123.0
1136894,94.0
1050836,94.0
1157808,162.0
1438743,297.0
1092027,243.0
1286976,42.0
1244383,54.0
1220086,42.0
1014137,189.0
1460613,134.0
1269949,69.0
1022949,55.0
1118546,107.0
1006832,377.0
1461216,459.0
1333438,121.0
1014151,769.0
1196661,784.0
1072688,81.0
1161832,42.0
1146287,121.0
1329636,53.0
1113345,404.0
1079296,350.0
1245711,297.0
1312378,136.0
1280461,378.0
1132214,231.0
1013410,175.0
1315890,284.0
1453825,406.0
1137590,28.0
1046820,13.0
1100813,26.0
1213133,15.0
1119887,13.0
1339495,13.0
1172173,14.0
1250692,14.0
1000962,338.0
1122867,676.0
1367068,215.0
1181254,53.0
1411654,53.0
1154407,123.0
1477833,26.0
1422724,13.0
1112704,96.0
1346146,95.0
1108405,352.0
1194904,41.0
1448084,108.0
1266676,28.0
1099057,67.0
1188584,432.0
1230753,365.0
1237054,324.0
1161084,372.0
1401228,162.0
1493372,101.5
1395665,68.0
1002279,68.0
1424621,27.5
1256602,175.5
1390004,271.0
1146927,163.0
1057232,41.5
1319822,74.5
1353668,149.0
1157084,337.5
1115935,150.0
1033089,283.0
1090029,54.0
1464617,54.0
1209279,81.0
1039223,27.0
1152313,74.0
1198253,216.0
1356983,47.5
1375236,81.0
1276289,55.0
1188533,96.0
1163547,466.0
1089771,169.0
1449997,15.0
1261700,28.0
1098789,55.0
1119881,95.5
1174890,114.0
1194658,175.5
1354710,14.0
1276097,28.0
1451749,35.0
1260659,244.0
1342195,47.0
1177959,67.0
1346194,96.0
1081095,127.5
1228200,75.0
1400215,371.5
1101987,393.0
1280892,54.5
1207745,607.0
1158313,501.0
1326014,175.0
1040372,54.0
1405754,55.0
1251759,28.0
1094372,404.0
1113898,553.0
1351735,499.0
1305756,177.0
1144073,148.0
1219445,162.0
1399854,473.0
1077708,177.0
1136982,553.0
1168044,150.0
1301176,122.0
1045879,14.0
1375132,109.0
1224442,230.0
1195553,13.0
1486052,82.0
1406304,26.0
1003371,339.0
1447908,501.0
1022766,366.0
1359162,15.0
1149541,41.0
1389512,15.0
1294598,175.0
1187407,217.0
1151085,284.0
1262007,82.0
1273205,26.0
1098767,28.0
1328665,123.0
1207902,68.0
1110134,135.0
1135750,15.0
1404904,68.0
1252213,15.0
1471895,540.0
1370308,404.0
1488744,217.0
1312130,215.0
1432207,53.0
1067574,95.0
1497576,41.0
1173597,28.0
1463356,28.0
1476005,296.0
1226297,445.0
1312818,283.0
1170077,54.0
1132041,121.0
1144962,80.0
1180712,96.0
1420842,67.0
1048319,177.0
1062167,14.0
1281864,42.0
1310639,28.0
1316568,81.0
1470598,96.0
1126729,13.0
1187117,26.0
1231315,13.0
1193778,176.0
1497770,405.0
1296043,109.0
1109033,136.0
1253619,108.0
1015055,203.0
1323954,68.0
1236535,26.0
1291602,42.0
1034239,13.0
1487244,176.0
1432981,190.0
1413500,54.0
1240615,1473.0
1125250,365.0
1049986,647.0
1432590,40.0
1064865,150.0
1462054,55.0
1175329,377.0
1231504,458.0
1310137,933.0
1176123,95.0
1267634,41.0
1397808,202.0
1489068,878.0
1399261,312.0
1057026,999.0
1157087,123.0
1221970,123.0
1055041,216.0
1378097,94.0
1154169,189.0
1062376,122.0
1181839,134.0
1276632,107.0
1388270,675.0
1171130,541.0
1242759,231.0
1035528,68.0
1232845,27.0
1133643,41.0
1020633,163.0
1137724,122.0
1418017,134.0
1129706,108.0
1414426,68.0
1443244,27.0
1336913,55.0
1216868,271.0
1074099,204.0
1005733,55.0
1187232,68.0
1315006,460.0
1429640,298.0
1193124,310.0
1321067,121.0
1020914,94.0
1464172,54.0
1012356,634.0
1048213,689.0
1414658,149.0
1067356,1311.0
1402145,852.0
1205618,175.0
1102348,54.0
1439251,40.0
1141169,54.0
1429174,620.0
1360530,703.0
1078717,1134.0
1034750,283.0
1292295,188.0
1464006,447.0
1207416,283.0
1081039,405.0
1038600,647.0
1434474,94.0
1420970,55.0
1493390,40.0
1062042,15.0
1407930,27.0
1309366,69.0
1494106,82.0
1253128,80.0
1230871,567.0
1103899,352.0
1178356,177.0
1270686,54.0
1461376,13.0
1055872,54.0
1027667,161.0
1150000,94.0
1035466,150.0
1015226,95.0
1004410,40.0
1225216,122.0
1261758,134.0
1009224,258.0
1164468,26.0
1234697,108.0
1072809,323.0
1405077,175.0
1133718,41.0
1090779,96.0
1220305,13.0
1455516,688.0
1077080,567.0
1381871,229.0
1497941,757.0
1405281,757.0
1184133,445.0
1297493,95.0
1351826,81.0
1351915,41.0
1303502,135.0
1103552,447.0
1074755,566.0
1054413,215.0
1100592,216.0
1265971,163.0
1062386,244.0
1005415,310.0
1454684,554.0
1098324,203.0
1463531,123.0
1128843,203.0
1200592,134.0
1337305,217.0
1130901,123.0
1101312,69.0
1423243,107.0
1358603,55.0
1040493,539.0
1023439,824.0
1402530,339.0
1148734,54.0
1115378,40.0
1138163,94.0
1089398,257.0
1111393,310.0
1441237,109.0
1073593,55.0
1353069,41.0
1237302,109.0
1068099,41.0
1296768,162.0
1407946,53.0
1341469,107.0
1099372,40.0
1310892,269.0
1190768,445.0
1070732,161.0
1249505,177.0
1235991,189.0
1260972,107.0
1207552,42.0
1043700,55.0
1311764,69.0
1387118,242.0
1193391,177.0
1091807,285.0
1240478,122.0
1494088,123.0
1347537,175.0
1102292,230.0
1088345,163.0
1446214,311.0
1033631,15.0
1291932,13.0
1048558,26.0
1374367,28.0
1379701,229.0
1324376,541.0
1000116,148.0
1213448,14.0
1246867,94.0
1414636,244.0
1390449,217.0
1440242,107.0
1382211,15.0
1248175,42.0
1395486,28.0
1222155,55.0
1031664,311.0
1022670,297.0
1280365,270.0
1034558,96.0
1147078,28.0
1459822,82.0
1099677,135.0
1348084,122.0
1220274,40.0
1209309,122.0
1184750,189.0
1190011,161.0
1319480,108.0
1305176,107.0
1251039,27.0
1312629,67.0
1031682,310.0
1034125,122.0
1046291,28.0
1444323,41.0
1317716,215.0
1057421,216.0
1428458,204.0
1348068,108.0
1380958,188.0
1001797,797.0
1207458,177.0
1252167,270.0
1402459,55.0
1336623,28.0
1092234,68.0
1276698,269.0
1014174,312.0
1389987,715.0
1176492,54.0
1248265,121.0
1045510,122.0
1045443,177.0
1099568,177.0
1295338,554.0
1207102,40.0
1391315,67.0
1251276,27.0
1003702,54.0
1371347,67.0
1495432,96.0
1427121,13.0
1314783,13.0
1358927,28.0
1465453,338.0
1183611,352.0
1272052,243.0
1363954,55.0
1409502,14.0
1030133,123.0
1363671,121.0
1035001,123.0
1410185,108.0
1432211,94.0
1065392,134.0
1373418,68.0
1365940,122.0
1242870,150.0
1231479,26.0
1404091,27.0
1181234,202.0
1085163,148.0
1436870,54.0
1254416,55.0
1471032,82.0
1334116,42.0
1347256,215.0
1311604,284.0
1063501,96.0
1025721,499.0
1276142,365.0
1060806,177.0
1071661,13.0
1498066,68.0
1407735,41.0
1051651,473.0
1363995,473.0
1454364,256.0
1467138,68.0
1074197,26.0
1230896,94.0
1115906,96.0
1186445,175.0
1478644,283.0
1096482,94.0
1429191,216.0
1257617,53.0
1440883,82.0
1021872,229.0
1154559,189.0
1095162,27.0
1300311,54.0
1389878,55.0
1412672,285.0
1155036,378.0
1112459,271.0
1133681,26.0
1218617,13.0
1190145,26.0
1262383,94.0
1331957,216.0
1481626,258.0
1134995,28.0
1285263,42.0
1106138,68.0
1175167,108.0
1205164,95.0
1483833,109.0
1496897,26.0
1074105,123.0
1465377,14.0
1106879,366.0
1150467,135.0
1116996,108.0
1185434,1795.0
1266519,621.0
1353114,690.0
1129265,67.0
1252749,175.0
1162104,148.0
1193418,662.0
1284837,864.0
1363184,1134.0
1191468,150.0
1078789,150.0
1136805,256.0
1405386,1593.0
1114322,609.0
1350211,1419.0
1278837,123.0
1172455,108.0
1478221,53.0
1098408,42.0
1091951,121.0
1099622,109.0
1139472,81.0
1061430,136.0
1258982,55.0
1405793,852.0
1494572,1162.0
1023532,310.0
1088540,68.0
1350522,68.0
1062543,406.0
1123146,647.0
1335657,512.0
1336480,121.0
1334472,122.0
1223905,121.0
1106947,67.0
1268382,107.0
1410375,460.0
1480252,28.0
1270897,68.0
1171323,377.0
1347721,338.0
1195122,215.0
1160060,69.0
1103877,148.0
1227192,68.0
1225674,676.0
1435797,689.0
1364079,256.0
1306281,122.0
1299709,82.0
1299648,55.0
1191925,42.0
1303294,148.0
1276615,95.0
1347235,216.0
1433729,352.0
1442624,162.0
1136999,67.0
1419217,69.0
1314342,257.0
1429773,42.0
1267876,297.0
1387167,14.0
1173342,53.0
1186948,81.0
1233252,123.0
1066977,595.0
1152418,296.0
1124445,14.0
1026138,135.0
1332514,176.0
1468716,108.0
1287492,13.0
1206863,14.0
1398867,28.0
1055136,163.0
1118702,28.0
1359875,312.0
1107202,647.0
1296158,107.0
1470774,784.0
1117544,284.0
1151189,257.0
1186842,26.0
1398197,96.0
1083741,13.0
1037042,539.0
1088465,485.0
1451012,595.0
1227620,215.0
1102512,55.0
1234887,150.0
1128433,810.0
1444037,311.0
1015740,474.0
1346922,14.0
1102942,13.0
1174075,53.0
1108936,67.0
1412117,42.0
1014965,176.0
1418316,42.0
1472488,42.0
1019856,365.0
1175542,729.0
1013232,176.0
1321001,296.0
1100828,432.0
1068732,177.0
1386147,96.0
1410568,107.0
1471314,134.0
1143781,149.0
1010375,458.0
1144387,67.0
1229377,15.0
1095558,15.0
1478260,96.0
1438799,68.0
1359239,96.0
1097687,53.0
1065465,80.0
1028748,15.0
1487448,837.0
1331356,852.0
1480686,297.0
1236999,878.0
1199822,177.0
1254681,216.0
1047669,80.0
1084506,40.0
1407062,53.0
1004423,392.0
1207875,404.0
1328513,985.0
1170969,13.0
1281563,122.0
1432075,203.0
1253965,528.0
1444649,163.0
1152272,730.0
1393567,108.0
1154663,136.0
1144903,107.0
1329590,230.0
1441678,134.0
1001524,150.0
1440235,27.0
1437743,67.0
1468736,486.0
1325002,607.0
1255670,134.0
1054864,28.0
1057573,14.0
1006532,134.0
1276400,285.0
1086209,338.0
1325888,123.0
1269656,135.0
1219510,123.0
1402597,53.0
1254290,123.0
1207536,204.0
1358623,26.0
1106454,55.0
1096522,80.0
1497989,474.0
1034611,269.0
1145961,230.0
1241244,55.0
1335255,28.0
1167949,94.0
1215373,393.0
1245385,432.0
1299559,176.0
1402501,55.0
1356370,54.0
1244578,28.0
1402872,13.0
1373011,148.0
1099626,40.0
1240618,122.0
1313356,134.0
1063775,80.0
1351476,202.0
1423116,202.0
1026366,190.0
1006892,14.0
1366540,15.0
1308211,14.0
1060946,53.0
1111869,13.0
1321821,13.0
1442998,28.0
1187281,904.0
1149992,312.0
1269393,176.0
1271415,136.0
1115599,231.0
1049715,14.0
1386843,134.0
1449443,404.0
1247790,351.0
1377409,162.0
1402068,541.0
1131692,176.0
1103707,148.0
1011869,82.0
1134421,122.0
1187227,135.0
1404182,243.0
1430582,581.0
1077995,499.0
1484671,42.0
1420778,109.0
1310109,95.0
1219340,555.0
1483037,312.0
1278014,825.0
1020009,134.0
1357861,81.0
1246537,136.0
1138911,203.0
1072349,189.0
1044205,13.0
1003775,96.0
1105139,122.0
1233795,513.0
1488993,756.0
1128989,175.0
1461060,26.0
1093258,108.0
1458579,175.0
1267831,217.0
1076102,270.0
1492794,81.0
1258414,26.0
1233270,28.0
1218069,258.0
1209101,150.0
1005839,391.0
1205721,67.0
1286663,150.0
1396005,81.0
1005991,364.0
1411749,809.0
1256153,188.0
1334064,337.0
1053700,216.0
1079711,94.0
1449942,53.0
1080233,28.0
1320661,53.0
1137255,393.0
1264796,595.0
1048031,446.0
1363159,96.0
1311397,189.0
1408686,229.0
1335629,163.0
1384967,379.0
1425196,136.0
1185945,42.0
1233671,42.0
1168634,69.0
1475193,13.0
1008215,14.0
1490942,27.0
1086613,230.0
1429213,366.0
1247277,27.0
1315521,14.0
1251613,14.0
1341539,26.0
1314843,148.0
1060246,204.0
1196722,135.0
1062489,42.0
1391156,28.0
1420868,40.0
1266795,53.0
1452943,121.0
1372739,13.0
1384170,28.0
1270445,271.0
1440443,512.0
1158748,136.0
1373369,419.0
1171380,1094.0
1334250,163.0
1260574,82.0
1004325,13.0
1402074,108.0
1305204,717.0
1225037,783.0
1174606,1203.0
1118582,176.0
1302852,176.0
1236914,258.0
1047047,635.0
1219768,351.0
1449676,1094.0
1459390,96.0
1403792,107.0
1181820,28.0
1158592,68.0
1106569,135.0
1460628,69.0
1456648,42.0
1074653,580.0
1172350,554.0
1064482,149.0
1035769,14.0
1092414,14.0
1187218,42.0
1309910,27.0
1064688,28.0
1208945,68.0
1223704,324.0
1342926,405.0
1016090,175.0
1084541,162.0
1006036,189.0
1271294,339.0
1293143,53.0
1380357,256.0
1394412,203.0
1045597,28.0
1242518,26.0
1425711,135.0
1236266,53.0
1391787,473.0
1018619,798.0
1439086,69.0
1487991,540.0
1460540,134.0
1421075,14.0
1337962,40.0
1205702,40.0
1216068,53.0
1416093,285.0
1106438,986.0
1187958,202.0
1461237,55.0
1493677,80.0
1346875,108.0
1047024,189.0
1179951,352.0
1272720,378.0
1009102,162.0
1102030,95.0
1357349,81.0
1254542,95.0
1239839,188.0
1142498,28.0
1479142,54.0
1127057,55.0
1143077,136.0
1315764,404.0
1076879,460.0
1117812,15.0
1171684,13.0
1187665,122.0
1150288,109.0
1092093,216.0
1447408,15.0
1331327,15.0
1478225,67.0
1247480,82.0
1105195,82.0
1439531,41.0
1079007,55.0
1068176,28.0
1396170,339.0
1334406,339.0
1014026,136.0
1352373,256.0
1243030,256.0
1041420,366.0
1319327,55.0
1410028,15.0
1139636,28.0
1036193,285.0
1003367,285.0
1387633,283.0
1332886,109.0
1080327,94.0
1013373,82.0
1078845,204.0
1240791,150.0
1474319,312.0
1494561,55.0
1150748,67.0
1140411,40.0
1440680,27.0
1067429,163.0
1160511,69.0
1065243,42.0
1279830,108.0
1030666,41.0
1433611,404.0
1333707,460.0
1266311,257.0
1103146,26.0
1491817,68.0
1212716,134.0
1301661,229.0
1233889,109.0
1342250,13.0
1079171,15.0
1132769,54.0
1177184,27.0
1162498,42.0
1226350,68.0
1353682,13.0
1144693,474.0
1200921,404.0
1098073,190.0
1083024,392.0
1496726,284.0
1222568,149.0
1118152,69.0
1474455,94.0
1344569,256.0
1362812,473.0
1357918,270.0
1427314,215.0
1177846,270.0
1447665,150.0
1180242,230.0
1057980,54.0
1057989,487.0
1494214,15.0
1360415,28.0
1474051,41.0
1139545,13.0
1102908,42.0
1281533,27.0
1233530,244.0
1474190,323.0
1195458,177.0
1481613,55.0
1004249,107.0
1165001,149.0
1022162,40.0
1185155,26.0
1152177,175.0
1374738,40.0
1379639,150.0
1333423,69.0
1128407,15.0
1204473,28.0
1310544,392.0
1154591,406.0
1494201,26.0
1115748,609.0
1353589,285.0
1484676,177.0
1048616,27.0
1314508,27.0
1296975,80.0
1372115,135.0
1336189,298.0
1121324,460.0
1045996,123.0
1361706,40.0
1431483,40.0
1387232,109.0
1160893,123.0
1431384,364.0
1235837,96.0
1436037,15.0
1202680,28.0
1412587,26.0
1377286,175.0
1197461,122.0
1116597,14.0
1062507,14.0
1030306,149.0
1013660,324.0
1086030,163.0
1229602,28.0
1272184,27.0
1433035,123.0
1374038,121.0
1222840,135.0
1356273,14.0
1101932,27.0
1021010,42.0
1171411,40.0
1337490,108.0
1332396,28.0
1303811,28.0
1333733,14.0
1191789,393.0
1325792,311.0
1476106,107.0
1171225,676.0
1235681,163.0
1224499,269.0
1423465,53.0
1120552,27.0
1292401,53.0
1226546,377.0
1485369,325.0
1369288,553.0
1432305,108.0
1079777,202.0
1092628,216.0
1282588,161.0
1415191,258.0
1209550,419.0
1370271,27.0
1104842,40.0
1381859,40.0
1062232,42.0
1171522,27.0
1084587,42.0
1439204,42.0
1159953,365.0
1379917,311.0
1082924,82.0
1380277,14.0
1303074,14.0
1357053,134.0
1482844,96.0
1095958,94.0
1335161,55.0
1432554,53.0
1058867,40.0
1289214,107.0
1028000,135.0
1437271,26.0
1399943,15.0
1107949,54.0
1356581,96.0
1194491,26.0
1203992,55.0
1073984,15.0
1158974,217.0
1244952,365.0
1350959,176.0
1221985,431.0
1428233,204.0
1247118,189.0
1460736,53.0
1317327,82.0
1233024,42.0
1471569,256.0
1415077,270.0
1056913,485.0
1277505,67.0
1359182,135.0
1430948,242.0
1013760,243.0
1147147,310.0
1415890,26.0
1265084,41.0
1431945,14.0
1484655,26.0
1161020,28.0
1175530,190.0
1154338,108.0
1130574,121.0
1051940,42.0
1440445,26.0
1192440,150.0
1260322,378.0
1421768,175.0
1449682,81.0
1415276,55.0
1453255,41.0
1248669,108.0
1230958,123.0
1157877,67.0
1325572,216.0
1431659,67.0
1309583,67.0
1209010,53.0
1285811,80.0
1136992,80.0
1108246,391.0
1104829,96.0
1330971,81.0
1224992,622.0
1268353,121.0
1232469,148.0
1410483,80.0
1063825,123.0
1243528,68.0
1349678,215.0
1072684,350.0
1342993,472.0
1495669,81.0
1322377,149.0
1202457,122.0
1415501,406.0
1363882,338.0
1080956,527.0
1134020,28.0
1151908,14.0
1350192,108.0
1416559,14.0
1092576,42.0
1344385,80.0
1217656,54.0
1302415,40.0
1242600,135.0
1467152,676.0
1438001,123.0
1460611,53.0
1441014,26.0
1357398,95.0
1077114,163.0
1263663,122.0
1372445,107.0
1298212,68.0
1491344,54.0
1281588,68.0
1136004,175.0
1289149,215.0
1474421,26.0
1473813,54.0
1252840,54.0
1172252,136.0
1189064,41.0
1361099,28.0
1013719,122.0
1073519,28.0
1277293,500.0
1159227,419.0
1139762,202.0
1295739,135.0
1009685,81.0
1474772,67.0
1165673,28.0
1065468,27.0
1102053,80.0
1161784,296.0
1051139,445.0
1269039,162.0
1158737,53.0
1246489,134.0
1202461,109.0
1198164,149.0
1011440,41.0
1413230,163.0
1094332,14.0
1141137,42.0
1049606,27.0
1391442,163.0
1359351,621.0
1233267,122.0
1314748,14.0
1413495,42.0
1225930,96.0
1137875,94.0
1190701,13.0
1122832,68.0
1089220,27.0
1249809,445.0
1093731,555.0
1064557,163.0
1117909,473.0
1214618,136.0
1089335,108.0
1213475,15.0
1170902,95.0
1481946,163.0
1224868,175.0
1106482,163.0
1273502,55.0
1216168,162.0
1083594,177.0
1224295,134.0
1013278,459.0
1005855,109.0
1056709,40.0
1249671,107.0
1230380,107.0
1484433,95.0
1267040,42.0
1473223,15.0
1233669,364.0
1250796,311.0
1313401,215.0
1237110,14.0
1238242,14.0
1000121,68.0
